x,y,z
11.943,-0.337,6.461
-0.936,7.718,10.571
8.12,4.87,4.26
11.392,-0.902,6.964
1.481,5.725,-2.095
5.628,3.03,11.718
7.035,2.473,10.076
4.352,5.243,4.616
5.899,5.558,0.102
10.237,12.805,3.557
-1.351,6.407,9.26
6.367,4.938,-0.454
4.378,4.051,4.353
2.125,4.941,-1.873
4.745,5.074,1.929
9.783,10.082,9.367
5.589,5.782,0.761
-0.937,7.598,10.611
5.952,5.696,0.083
12.255,0.34,7.591
12.186,-0.501,7.487
5.801,2.845,11.791
8.546,5.035,4.001
3.894,4.758,3.898
4.817,5.875,2.765
10.487,12.908,3.688
1.195,6.064,-2.094
6.236,4.98,-0.316
4.453,5.262,2.405
1.032,5.436,-2.004
-1.139,6.51,10.065
10.851,9.902,9.617
7.011,5.484,3.989
9.011,4.928,3.28
9.076,13.07,5.262
11.568,10.96,6.644
11.392,12.258,3.424
8.404,4.902,3.833
11.169,-1.469,6.113
10.243,9.629,9.422
5.563,5.825,1.258
10.933,11.784,3.572
11.369,-1.306,4.366
4.093,5.051,4.38
10.162,9.944,9.46
10.755,11.63,6.345
8.453,5.015,4.024
7.72,4.87,4.045
6.371,3.371,11.235
8.867,5.038,3.735
11.591,11.581,3.696
4.37,5.143,4.752
7.134,5.413,4.048
12.019,-0.086,8.295
5.174,5.847,2.086
6.457,4.937,-0.546
5.064,6.007,2.69
8.618,4.509,3.418
10.946,11.394,4.465
5.699,3.057,11.602
5.327,4.494,4.751
10.135,9.343,9.414
6.79,3.417,10.76
10.78,12.443,3.612
6.15,5.604,-0.009
5.908,3.078,12.078
9.672,-1.784,3.208
0.892,6.258,-2.06
4.565,5.708,4.054
5.518,5.592,0.691
11.378,8.721,9.258
6.18,3.192,11.62
5.936,5.834,0.546
10.594,12.591,3.534
3.731,4.816,4.148
5.649,5.416,0.432
10.476,11.856,3.764
1.24,5.599,-2.169
9.544,13.018,5.544
11.428,11.967,3.387
10.479,13.002,3.623
12.511,-0.159,8.061
9.577,12.356,5.808
11.08,9.326,9.361
5.978,2.625,11.885
6.339,5.068,-0.383
7.235,2.552,10.482
12.168,-0.083,8.147
4.433,5.43,4.177
4.085,4.83,5.044
-1.655,7.396,9.226
4.543,5.376,4.68
12.272,-0.029,7.267
0.446,5.839,-1.937
-1.064,6.085,9.18
11.456,10.591,6.46
6.576,5.659,3.823
1.377,4.984,-1.699
9.404,13.363,3.893
4.117,4.848,4.922
3.922,4.176,4.344
3.724,4.659,3.914
4.683,5.168,1.874
11.212,-1.18,5.963
9.371,10.772,9.359
2.262,5.043,-1.947
4.338,5.227,4.703
4.88,5.103,1.281
5.087,5.086,4.587
1.276,5.509,-1.973
-1.55,7.089,9.22
10.967,-0.977,4.865
4.254,4.167,4.421
11.089,10.851,6.192
9.252,10.967,9.331
3.528,4.009,4.93
4.134,4.924,4.941
10.97,9.573,9.475
11.84,-0.919,5.699
11.541,12.175,3.3
9.824,9.045,8.654
9.426,11.069,9.324
9.941,10.215,8.893
-0.716,7.373,10.68
10.326,12.793,3.516
11.201,11.283,6.49
2.008,5.692,-1.743
-1.037,6.689,10.638
-1.674,7.696,9.808
-0.599,6.678,10.997
11.2,11.163,4.127
3.42,3.762,4.942
10.478,9.583,9.543
10.964,9.234,9.641
1.204,5.827,-2.044
11.521,10.819,6.575
5.487,4.656,4.566
6.841,3.576,11.63
1.777,5.533,-1.183
-0.81,7.046,10.861
-1.444,7.189,9.042
12.033,0.217,7.652
10.2,10.195,8.947
-0.671,5.976,9.543
-1.176,7.813,10.402
11.927,-0.423,7.881
-1.55,7.562,9.597
-1.383,6.679,10.092
1.824,5.424,-1.741
11.852,11.324,3.644
5.052,5.399,1.297
-0.517,5.713,9.991
5.547,5.661,0.717
10.989,11.709,3.708
5.098,5.219,4.641
10.959,9.586,9.48
-0.608,6.869,-1.552
11.595,10.78,6.669
9.878,9.044,8.646
6.135,3.069,11.78
7.251,3.941,11.325
-1.134,6.315,9.759
11.28,-1.326,4.252
1.929,4.842,-1.677
-1.507,7.906,9.689
5.85,3.018,12.07
-1.651,7.158,10.039
5.915,3.079,12.065
10.833,-1.769,4.153
11.594,10.788,6.67
4.738,4.329,4.962
11.867,10.302,6.845
6.674,2.485,10.756
-1.319,7.702,9.581
0.024,6.657,-1.888
9.997,-1.578,3.731
5.995,3.291,11.097
5.877,3.352,11.284
7.547,5.285,4.118
4.816,5.425,4.569
11.762,-0.725,5.678
9.542,12.652,3.937
9.293,10.896,9.38
5.86,5.754,0.534
10.613,12.797,3.593
-0.315,6.545,-1.744
10.149,8.895,8.752
9.248,11.006,9.259
1.896,5.378,-1.964
11.025,11.562,3.649
9.275,10.875,9.39
9.226,11.904,5.428
11.062,9.479,8.789
-1.31,7.714,9.565
-0.718,5.953,10.024
10.035,-1.71,3.684
6.972,2.387,10.257
5.977,3.095,11.187
11.305,9.177,9.466
4.586,5.105,4.868
2.154,5.514,-2.039
9.562,12.369,4.141
5.17,5.733,2.317
6.147,5.503,0.132
4.82,4.244,5.133
-0.328,6.644,-1.668
5.793,3.48,11.081
9.402,10.573,8.949
4.656,5.343,4.553
8.816,5.223,3.498
10.404,10.069,9.656
-1.557,7.436,9.336
-1.648,7.389,10.014
10.343,-1.595,4.342
2.505,4.867,-1.773
6.153,3.174,11.392
2.278,5.596,-1.588
4.739,4.935,4.906
-1.06,6.338,9.779
5.884,5.639,0.355
9.126,12.896,5.394
-0.497,6.697,-1.626
11.1,-1.452,5.131
9.397,10.774,9.079
10.592,12.983,3.703
11.962,11.494,3.523
11.282,9.015,9.674
5.721,4.986,0.298
11.574,-1.11,5.948
10.032,11.816,4.1
6.971,2.605,10.092
11.163,11.485,3.693
-1.092,7.455,10.073
9.881,10.094,8.804
5.918,3.192,11.109
10.018,11.801,4.156
9.851,9.25,8.89
9.426,10.705,9.095
10.757,-0.991,4.564
9.879,9.928,8.81
-1.02,7.763,10.541
4.27,4.497,3.94
9.678,4.514,3.141
9.148,11.958,5.357
1.174,6.347,-1.875
11.265,11.488,3.753
10.613,12.128,4.456
11.881,11.518,3.533
9.874,9.516,9.016
4.887,4.487,4.898
10.276,-1.864,3.985
10.208,-1.458,3.845
7.435,4.947,3.971
5.667,5.834,0.704
10.501,12.291,4.261
11.251,11.492,3.765
4.759,4.992,1.707
6.146,3.484,10.761
11.475,-1.286,4.61
9.731,10.176,9.077
6.826,3.599,10.856
9.497,12.542,3.958
-0.656,6.882,-1.492
6.476,3.32,10.799
0.551,6.651,-1.921
0.023,6.727,-1.925
5.415,5.512,0.806
11.176,-1.209,4.731
1.909,5.296,-2.083
5.858,5.005,0.073
9.696,9.292,8.741
5.998,3.508,11.006
10.411,-1.97,4.312
9.691,12.248,3.971
10.671,12.782,3.622
5.264,5.745,1.318
9.904,-1.733,3.624
5.559,5.855,1.079
11.428,-1.254,4.992
11.323,11.573,3.764
4.73,5.498,4.36
1.08,6.201,-2.07
8.676,5.036,3.96
9.976,11.851,4.15
2.147,4.799,-1.631
9.581,12.371,4.041
9.581,10.036,8.945
10.185,-1.629,3.615
6.667,3.257,10.855
11.29,11.492,3.763
5.004,4.394,5.15
9.415,10.653,8.977
5.975,3.095,11.02
5.59,5.372,0.277
10.575,9.046,9.151
6.165,5.195,-0.241
6.198,3.505,10.65
10.599,-1.333,4.053
4.186,4.73,3.835
12.028,11.493,3.503
4.883,5.288,4.697
9.076,13.022,5.268
9.148,12.318,5.379
10.72,-1.583,4.056
11.007,-1.092,6.136
3.962,4.521,4.2
11.258,-1.255,4.54
0.909,6.307,-2.012
5.158,5.218,4.69
4.758,4.931,4.911
12.088,-0.37,8.282
4.575,4.402,4.298
4.685,5.451,4.448
6.15,3.336,11.806
10.479,11.801,3.797
5.955,3.369,10.992
10.034,-1.637,3.578
0.344,6.576,-1.88
9.491,11.708,5.442
9.178,12.385,5.391
10.176,12.405,3.721
9.143,12.049,5.317
9.632,13.351,3.903
0.051,6.479,-1.784
4.299,4.133,4.375
4.859,4.908,4.799
3.697,4.148,4.691
4.608,5.014,4.951
9.38,4.884,3.49
12.696,0.465,8.296
9.211,12.524,5.451
10.352,-1.629,4.296
11.622,9.128,9.418
-0.196,6.661,-1.802
5.198,5.503,1.155
5.906,5.251,0.348
4.524,4.284,4.547
0.258,6.463,-1.789
7.092,5.2,3.868
12.231,11.452,3.436
5.246,5.531,1.328
10.42,-1.571,4.33
9.602,12.473,5.491
9.209,12.156,5.42
9.961,10.092,8.798
9.454,10.607,8.967
5.725,3.177,11.758
0.274,6.419,-1.798
9.687,10.756,9.499
11.54,11.681,3.658
0.056,6.249,-1.672
4.534,5.054,4.906
3.939,4.665,3.62
9.413,10.754,9.037
-1.449,6.984,10.071
9.637,12.654,3.829
6.268,2.736,11.066
9.41,10.65,8.983
4.7,4.453,4.446
-1.15,6.545,8.99
7.324,3.019,10.778
9.197,12.351,5.403
12.108,0.015,8.476
-1.018,6.02,9.246
11.035,9.017,9.425
-0.75,5.836,8.88
11.486,-1.112,4.683
3.922,4.538,4.095
4.928,5.04,4.808
9.411,10.7,8.965
6.089,3.227,11.536
9.182,12.119,5.384
5.517,5.589,0.613
4.135,4.662,4.104
6.678,5.357,3.598
-1.236,7.576,9.65
-1.579,7.791,9.979
6.031,3.256,11.277
4.714,5.244,1.806
-1.046,6.276,8.875
1.825,5.383,-1.582
10.597,-1.691,4.755
7.227,5.246,3.822
-1.287,7.603,9.645
4.535,4.171,4.466
10.819,-1.265,4.172
-1.353,7.278,10.477
-1.35,7.504,9.538
1.24,5.99,-2.109
9.666,12.611,3.893
1.732,5.912,-1.711
-1.098,6.478,8.939
10.215,12.705,3.704
10.996,-1.23,4.343
4.107,4.589,4.019
-1.126,6.525,8.963
9.895,11.31,5.525
9.766,12.955,3.903
-1.568,7.581,9.659
9.484,10.502,8.959
6.007,3.003,10.864
9.221,11.907,5.417
9.551,12.877,3.851
5.932,3.273,11.109
9.407,9.713,8.802
-1.27,7.366,9.538
10.156,12.441,3.71
0.319,6.45,-1.816
-1.472,7.078,9.023
6.243,3.467,10.721
6.776,3.097,10.569
0.811,6.327,-1.92
10.524,9.148,9.406
5.765,2.847,11.338
7.785,5.435,4.004
-1.125,6.554,8.997
9.923,11.293,5.672
9.617,12.448,5.677
3.911,4.827,4.066
9.184,11.935,5.369
6.94,5.326,3.665
-1.06,6.8,10.708
10.64,-1.905,4.975
12.146,-0.482,7.516
6.974,2.56,10.248
5.975,3.24,11.539
6.118,5.594,0.415
3.753,4.424,4.292
9.349,10.796,9.067
11.559,11.796,3.368
-1.323,6.802,9.615
5.925,5.077,0.137
-1.201,6.126,9.34
0.302,6.029,-1.956
10.417,12.121,4.008
11.206,8.949,9.252
6.58,3.476,10.484
8.42,4.919,3.258
-1.189,7.12,10.11
11.099,10.418,6.101
9.415,11.907,5.567
-0.813,7.101,10.851
10.227,11.052,5.789
11.948,-0.458,8.092
7.124,2.332,10.142
5.708,3.01,11.973
10.464,10.872,5.285
3.903,4.447,5.162
0.195,6.824,-2.015
11.548,11.89,3.351
9.057,4.514,3.912
6.33,5.108,-0.386
8.371,4.951,3.493
1.073,5.122,-1.956
3.871,4.294,4.534
11.082,9.652,9.495
9.885,9.462,9.222
9.428,4.994,3.23
5.725,5.667,0.45
11.073,10.919,6.355
7.065,2.712,10.278
-0.954,6.856,10.813
11.542,-0.795,5.443
12.236,0.167,8.687
6.916,2.447,10.459
5.737,2.957,11.927
4.639,5.755,3.032
3.618,3.942,4.674
6.164,2.991,11.031
11.975,11.745,3.325
11.596,11.032,3.947
5.575,5.088,0.261
10.938,10.477,6.166
0.665,5.338,-1.82
4.664,4.693,4.5
11.426,9.241,9.477
11.466,8.237,9.164
5.238,5.08,0.767
-0.756,5.901,9.119
11.932,9.894,6.887
8.298,5.003,4.259
10.479,9.088,9.275
6.513,5.641,3.826
11.596,11.172,3.824
11.944,-0.766,6.681
3.571,3.927,4.675
1.46,6.216,-1.987
8.425,4.926,3.274
4.871,5.304,1.681
5.981,5.158,-0.039
1.959,5.302,-1.543
11.41,-1.085,6.853
9.781,-1.717,3.429
8.444,4.734,3.371
-1.231,6.576,9.182
5.478,5.081,0.303
1.508,5.687,-2.225
6.436,3.307,11.604
9.37,13.208,5.483
9.299,4.744,3.459
4.448,4.772,4.633
1.719,4.854,-1.872
4.579,5.496,2.87
11.942,-0.392,6.41
2.574,4.98,-1.856
11.361,10.145,6.279
-0.395,6.59,-1.748
6.181,3.312,11.464
-1.028,7.373,10.702
11.505,11.967,3.349
-1.545,7.444,9.892
-0.986,7.23,10.737
6.037,5.771,0.292
11.109,10.703,6.372
5.838,2.933,11.05
11.077,10.523,5.971
2.177,5.626,-1.918
4.02,4.158,4.384
7.246,3.738,10.91
11.22,8.915,9.269
9.143,4.62,3.605
11.116,8.833,9.215
-1.737,7.431,10.097
11.657,10.274,6.59
6.168,3.335,10.995
12.538,-0.154,8.039
10.317,11.723,5.706
8.959,4.751,3.329
-1.022,6.228,10.228
5.779,2.963,11.764
10.346,-1.612,3.991
11.386,8.831,9.319
8.456,4.836,3.805
5.972,5.241,0.126
9.43,11.715,5.521
8.494,4.927,3.274
5.053,5.256,4.539
6.383,4.909,-0.517
6.5,3.299,10.972
3.439,3.844,4.748
7.799,4.845,3.493
5.873,2.838,11.807
11.375,8.528,9.296
5.923,2.754,11.772
10.997,-1.211,4.478
-0.843,7.214,10.771
4.892,5.772,2.573
6.154,5.128,-0.218
-0.659,6.617,-1.311
9.536,4.795,3.211
7.37,3.333,11.034
0.402,5.648,-1.792
4.35,5.46,4.264
-0.987,7.343,10.55
7.532,5.458,4.204
12.654,0.333,8.12
4.081,4.752,4.02
-0.993,6.234,10.154
10.828,10.267,6.656
3.706,4.091,4.59
1.988,5.121,-2.025
8.548,4.88,3.382
-0.928,6.118,9.119
12.473,-0.298,7.786
9.256,13.273,5.218
-0.916,6.936,10.834
9.975,8.975,8.702
3.622,3.925,4.673
9.443,13.467,3.931
-0.997,7.29,10.741
10.848,9.212,9.61
11.344,11.455,3.567
11.164,-1.413,4.83
11.547,8.642,9.27
9.905,9.929,9.435
11.369,11.286,3.72
9.36,9.707,8.929
11.173,10.963,6.477
-1.47,7.385,9.184
6.071,3.097,11.301
-0.332,6.907,-1.759
11.009,11.052,6.306
7.39,3.321,10.966
12.058,-0.626,7.367
9.686,12.015,5.799
6.903,3.511,11.304
4.855,5.298,2.014
5.742,5.074,0.018
7.621,5.34,3.821
11.662,8.759,9.389
10.661,-1.301,4.117
11.214,-1.172,6.562
4.009,4.715,5.057
10.432,10.121,9.694
10.398,-2.007,4.399
11.572,-0.949,7.202
11.481,8.893,9.565
1.484,5.008,-1.946
10.822,-1.327,4.05
11.573,8.8,9.378
5.6,3.28,11.713
3.735,3.724,4.831
-1.548,7.298,9.085
3.583,3.92,4.792
3.685,4.406,4.266
1.453,5.033,-1.958
9.383,4.6,3.434
6.392,4.875,-0.543
10.394,12.164,3.871
1.521,4.7,-1.902
-0.944,7.224,10.389
6.385,3.358,11.591
11.84,-0.942,5.782
9.162,4.914,3.36
1.459,6.343,-2.102
11.837,8.619,9.055
0.544,6.659,-1.943
1.903,4.683,-1.737
10.899,-1.458,5.729
10.799,12.373,3.515
5.075,5.379,1.507
11.52,10.314,6.472
-1.522,7.853,9.973
9.046,4.803,3.384
6.568,5.677,3.838
8.516,4.955,3.276
10.493,10.736,5.536
6.259,3.342,11.785
11.351,9.884,6.459
10.996,10.948,6.348
10.698,-1.738,4.478
1.022,5.292,-2.025
8.271,4.472,3.95
5.678,5.105,0.315
1.496,5.915,-2.156
6.244,5.01,-0.353
5.819,6.128,0.996
11.798,10.585,6.708
9.903,11.874,5.437
6.294,5.093,-0.29
7.453,5.501,3.652
3.547,4.032,4.836
10.76,8.826,8.971
11.42,9.264,9.518
6.933,5.356,4.036
12.233,11.738,3.301
4.987,5.8,2.33
3.481,3.747,5.108
11.082,-1.532,5.897
1.985,4.82,-1.901
7.248,2.213,10.474
-0.566,6.163,10.639
6.005,3.176,10.944
-0.727,6.845,10.896
-1.217,6.723,10.505
1.316,4.953,-1.859
9.52,12.136,5.692
11.635,10.023,6.634
8.599,5.003,3.936
-0.882,7.069,10.839
6.501,3.472,10.467
12.537,0.571,8.159
4.435,4.772,4.62
12.218,-0.054,8.565
12.091,11.912,3.367
3.53,3.986,4.951
-0.388,5.476,9.35
6.994,3.681,11.492
9.853,13.183,3.937
12.263,0.101,8.643
7.823,5.013,4.205
-0.691,6.907,10.935
9.62,13.293,3.921
-0.653,6.457,10.729
-1.628,7.821,9.798
11.661,-0.592,6.836
9.876,9.549,9.27
6.333,3.206,11.814
11.468,8.667,9.296
3.846,4.072,4.024
10.018,10.436,9.476
11.456,11.449,3.643
-1.823,7.654,9.548
5.563,5.584,0.542
7.733,5.541,3.89
2.304,4.764,-1.814
10.084,11.368,5.626
11.447,9.248,8.949
4.441,4.773,4.549
9.193,4.396,3.632
9.665,9.716,9.196
10.022,11.21,5.554
9.29,12.329,5.661
-0.717,6.558,10.589
10.964,-1.547,5.845
12.237,-0.447,7.572
5.026,5.807,2.308
6.033,2.821,11.653
-1.602,7.692,9.435
4.35,4.677,4.818
6.364,5.42,3.623
10.749,12.816,3.447
9.689,9.053,8.827
5.916,5.116,-0.038
6.008,3.283,11.001
1.105,5.41,-2.077
9.982,11.834,4.253
11.196,9.207,8.909
11.073,-1.513,4.165
9.145,4.312,3.673
-1.262,6.615,9.123
10.533,11.338,6.046
7.38,3.096,10.368
-0.561,6.495,10.67
-1.262,7.04,10.5
12.325,0.456,8.706
9.393,13.171,5.492
6.103,3.057,12.182
5.372,5.804,1.608
4.018,4.451,5.015
-0.659,6.794,-1.464
11.382,11.936,3.453
3.781,4.208,4.021
5.925,4.974,-0.132
2.069,5.193,-1.977
2.336,4.871,-1.872
9.1,13.289,5.224
11.217,9.575,9.134
11.001,-1.608,5.919
8.375,4.717,4.181
3.871,4.701,3.861
11.3,10.393,6.407
1.65,5.953,-1.55
-0.714,6.743,10.745
10.573,9.109,8.915
9.923,11.531,5.636
12.005,-0.711,6.15
5.252,5.2,0.922
9.466,10.715,9.223
5.61,5.195,0.168
4.509,5.137,4.692
1.221,5.522,-2.137
7.98,5.53,3.844
11.602,10.019,6.494
5.204,5.024,0.771
9.53,4.655,3.359
10.939,-1.292,4.195
11.524,10.146,6.363
11.548,11.612,3.736
9.173,4.516,3.796
5.13,5.734,2.327
11.016,9.436,8.872
10.86,12.839,3.503
6.155,5.158,-0.27
8.061,4.46,3.871
12.59,0.668,8.964
10.281,-1.362,4.179
-0.43,6.307,10.818
9.16,12.575,5.498
-1.021,6.676,10.71
5.895,3.464,11.225
6.024,2.709,11.87
3.584,4.461,4.246
6.145,2.771,11.547
-0.219,6.852,-1.868
10.95,9.324,9.175
6.796,3.428,10.782
9.274,4.439,3.561
-1.292,6.746,9.083
6.681,3.221,11.414
7.007,2.339,10.494
-1.046,6.762,10.706
6.884,2.353,10.52
11.858,-0.648,6.048
9.424,10.737,9.04
6.228,2.637,11.626
10.54,10.959,5.533
2.568,4.756,-1.748
6.266,2.661,11.35
5.031,5.458,1.621
5.105,5.629,1.591
4.17,4.612,5.023
9.666,12.393,5.484
11.053,8.849,8.99
10.864,8.489,8.832
3.918,4.243,5.229
10.901,-1.701,3.951
3.562,3.824,4.786
6.51,2.942,10.754
1.474,4.909,-1.924
9.238,12.529,5.491
11.612,11.067,3.962
10.061,12.511,4.012
10.999,10.584,5.942
6.842,2.722,10.299
-0.355,6.127,10.289
2.421,4.877,-1.555
11.555,9.914,6.532
10.539,-1.924,4.335
5.458,5.396,0.686
9.571,12.428,5.558
6.015,3.036,12.06
10.625,11.34,4.751
9.153,4.606,3.794
9.544,9.772,9.181
6.013,2.859,12.064
10.728,-1.683,4.424
-1.067,6.851,10.736
-1.21,7.787,10.134
-0.867,6.451,10.513
6.342,2.905,11.591
12.498,0.377,7.734
9.324,4.793,3.331
3.962,4.251,5.144
8.339,5.082,3.754
6.787,3.478,11.635
-1.272,7.758,9.615
12.642,0.595,8.845
5.833,3.221,11.278
10.997,8.603,8.928
9.649,11.618,5.447
11.864,11.477,3.623
11.738,-0.476,7.24
2.008,4.854,-1.974
10.207,-1.813,3.757
3.795,3.813,4.572
7.055,3.069,10.452
12.097,-0.346,8.29
-0.712,6.12,9.855
4.465,4.73,4.51
10.769,10.609,5.519
11.226,10.556,6.279
4.337,4.186,4.081
12.338,0.095,8.653
5.254,5.172,0.333
11.142,9.461,8.786
10.892,9.092,9.198
1.922,4.609,-1.853
10.912,12.177,3.678
8.888,4.181,3.776
10.128,-1.692,4.067
11.824,11.693,3.511
10.136,10.004,8.646
3.498,3.841,4.751
12.492,0.587,8.112
12.729,0.891,8.718
5.955,3.207,10.98
12.396,11.563,3.31
10.959,8.557,9.104
3.731,4.049,5.081
4.845,5.43,1.738
1.556,4.847,-1.931
0.436,6.062,-1.762
11.371,10.691,6.492
10.245,11.874,5.535
-0.851,6.439,10.624
-1.186,6.731,9.497
12.449,0.31,7.832
9.579,10.067,8.737
11.359,9.304,8.849
11.456,11.096,4.011
6.508,4.979,-0.582
2.209,5.327,-1.871
12.262,11.567,3.395
-1.265,6.526,9.658
12.322,11.488,3.445
9.645,10.433,9.432
10.796,9.9,9.465
11.551,-0.834,5.305
10.909,9.177,8.855
5.108,5.348,1.632
10.786,11.439,6.067
9.553,12.531,5.767
5.476,4.913,0.117
9.826,12.349,5.905
12.232,0.372,8.597
-1.61,7.701,9.56
9.128,4.504,3.607
0.369,6.277,-1.547
12.057,11.25,3.616
4.729,5.25,1.771
11.615,10.042,6.392
6.44,2.84,11.234
-0.331,5.768,10.342
9.942,13.134,3.954
9.358,4.396,3.619
10.231,11.157,5.916
11.37,10.697,6.394
7.01,2.421,10.94
9.508,4.649,3.423
9.091,11.305,9.386
-0.778,6.85,9.892
-1.012,6.819,10.056
11.509,-0.206,7.173
3.621,4.464,4.257
6.626,3.298,11.303
10.928,10.995,5.951
11.225,11.773,3.436
4.628,5.623,4.129
2.095,4.627,-1.56
9.447,13.511,3.909
1.2,5.367,-1.881
4.698,4.14,5.181
9.969,10.135,9.478
10.806,12.071,4.294
7.774,5.501,3.684
-0.332,6.544,-1.625
10.646,11.221,6.258
10.218,-1.765,3.501
-0.898,6.804,9.803
8.2,5.152,4.301
11.551,-0.256,7.157
2.077,5.618,-1.875
12.089,11.902,3.272
4.86,5.868,2.601
6.047,5.056,0.041
6.264,2.888,10.689
1.302,4.887,-1.667
-1.504,7.441,9.651
10.05,10.172,9.53
11.067,11.182,6.381
8.736,4.792,3.284
-0.154,6.316,-1.717
11.411,10.362,6.508
10.82,12.333,3.557
-0.965,7.219,10.17
4.67,5.511,3.942
11.65,-0.141,7.743
-0.745,5.819,9.166
11.506,11.939,3.361
-0.773,5.966,9.126
10.51,9.447,9.492
4.483,5.395,2.591
-0.771,6.835,9.874
0.553,6.018,-2.0
11.166,10.895,6.228
10.237,-1.779,3.417
11.122,10.899,6.278
7.695,4.999,3.805
10.497,9.377,9.449
10.935,11.93,3.797
10.235,9.778,9.502
-1.604,7.08,9.386
6.108,5.076,-0.06
3.894,4.535,4.973
12.497,0.827,8.982
4.808,5.65,2.283
-0.629,6.928,10.476
5.208,4.946,4.939
-0.586,6.944,10.644
9.564,12.907,3.884
10.425,9.738,9.566
7.065,2.414,10.682
-0.752,7.359,10.605
11.095,-1.495,5.957
11.563,-0.214,7.589
12.115,-0.424,7.66
11.518,12.104,3.304
2.444,5.337,-1.86
1.378,4.836,-1.678
-1.032,5.933,9.505
2.033,4.632,-1.499
8.058,4.654,3.851
2.045,4.663,-1.553
-1.482,6.955,9.131
6.116,5.145,0.149
3.937,4.591,4.085
6.175,2.987,11.471
5.534,5.945,1.641
8.603,5.383,3.633
4.573,5.058,4.986
-0.76,6.88,9.939
9.777,11.922,5.361
11.545,-0.204,7.216
5.176,5.869,2.826
10.349,9.3,9.402
4.881,5.721,2.431
1.238,5.423,-1.907
10.918,-1.235,5.134
7.312,3.708,11.06
9.484,12.814,5.52
11.293,-0.625,6.44
1.198,5.483,-2.127
10.533,9.398,9.487
10.288,9.337,9.065
10.466,9.454,9.522
2.336,4.668,-1.733
1.074,5.455,-1.758
6.781,2.475,10.526
11.828,0.002,7.922
9.695,9.825,9.143
10.612,12.924,3.574
-0.246,6.179,-1.748
11.15,10.871,6.261
9.335,11.945,5.53
1.578,5.234,-1.893
6.613,2.605,10.365
10.532,9.395,9.486
9.978,12.629,3.928
11.066,11.761,3.533
6.929,2.268,10.332
10.978,11.825,3.517
4.499,5.342,4.078
10.709,9.079,9.318
5.171,5.869,2.714
6.525,3.253,11.428
10.773,-1.458,4.39
8.694,5.352,3.612
11.586,11.239,3.842
7.242,3.729,10.878
3.777,3.832,4.527
-0.974,6.409,10.015
9.987,9.374,9.183
11.543,-0.801,6.293
-1.231,6.535,9.552
6.137,3.268,11.713
4.923,4.77,4.74
3.741,4.568,4.298
4.617,4.871,4.656
10.954,12.266,3.562
0.981,6.526,-2.097
4.933,5.753,2.049
-1.637,7.545,10.197
1.579,5.059,-1.926
9.644,11.867,5.452
10.913,9.491,9.367
11.251,12.452,3.346
7.985,5.314,3.711
-0.872,6.811,10.847
10.68,11.605,6.277
12.004,-0.643,6.201
-1.169,6.998,10.566
-0.621,6.888,-1.552
11.978,-0.268,8.245
11.021,-1.564,4.21
5.716,3.166,11.85
-1.824,7.534,9.468
3.807,4.747,4.425
9.426,13.44,3.899
10.84,11.49,4.624
-1.476,6.884,9.895
5.668,4.915,0.327
6.983,3.213,10.846
1.63,5.479,-1.574
0.734,6.49,-1.95
10.677,9.749,9.579
7.994,4.756,4.393
7.491,5.276,3.682
5.046,5.254,4.557
11.082,11.388,6.486
10.596,-1.604,3.938
-1.556,7.199,10.218
11.152,-1.352,4.981
12.138,-0.495,7.498
-0.851,5.826,9.264
5.676,3.046,11.68
7.242,2.416,10.888
3.94,4.902,4.637
5.112,5.379,1.474
10.923,12.691,3.582
-1.795,7.694,9.69
5.752,4.888,0.224
10.181,11.178,5.615
1.911,5.008,-1.596
11.731,-1.027,5.442
10.685,8.882,9.344
10.391,-1.666,4.616
8.815,5.121,3.491
-1.648,7.182,9.525
11.193,11.219,6.547
10.928,10.837,6.301
1.286,5.118,-1.593
-1.559,7.775,10.007
4.72,5.573,1.939
5.738,5.726,0.673
11.379,11.03,6.568
9.684,10.1,9.258
4.124,5.089,4.602
4.253,5.006,3.595
11.603,11.28,3.941
10.501,9.192,8.913
3.767,4.142,4.861
10.536,9.479,9.32
8.478,5.382,3.657
10.047,12.173,3.836
4.811,5.785,2.354
8.726,5.123,3.881
11.867,-0.539,7.292
4.857,5.684,2.534
4.675,5.23,1.758
4.618,5.167,4.872
5.663,3.084,12.028
9.939,-1.746,3.398
4.41,5.192,4.77
7.132,3.076,10.916
-0.863,6.8,10.811
10.05,9.367,9.201
11.545,-0.678,7.449
11.708,10.422,6.377
5.612,3.135,12.027
4.699,5.853,3.082
11.673,-0.798,7.452
10.258,12.132,5.896
3.639,4.296,4.559
11.336,-0.999,5.712
5.762,2.988,12.044
0.113,5.93,-1.794
1.68,5.158,-1.739
11.269,-1.238,4.324
4.74,5.542,1.883
8.675,4.718,3.655
3.62,4.395,4.289
4.048,4.778,3.612
-0.842,6.349,10.314
9.065,4.892,3.463
10.689,9.123,9.437
9.809,11.646,5.351
5.783,2.969,11.825
4.525,5.011,4.848
10.487,8.646,8.959
5.281,5.328,0.874
11.739,12.117,3.365
5.446,5.553,0.665
1.446,5.061,-1.69
7.204,2.485,10.424
10.774,11.879,4.582
5.089,5.301,4.345
-1.117,6.569,10.22
1.785,5.856,-2.02
4.769,5.554,1.822
0.688,6.498,-1.966
10.736,11.722,6.364
7.551,5.511,4.331
11.068,11.249,6.39
