x,y
-5.468,6.898
5.471,8.328
15.337,11.482
14.165,-0.109
6.208,9.255
14.652,9.404
15.101,10.586
11.255,13.57
-1.159,4.668
8.607,5.873
-1.303,4.642
-1.141,2.503
7.194,-0.344
13.594,0.306
10.469,-4.286
-1.208,2.934
10.69,14.636
9.26,5.544
10.31,14.722
9.402,5.45
12.852,-1.823
-5.989,7.447
-4.433,7.265
14.22,-0.239
3.886,7.529
5.847,-0.577
13.903,-0.415
3.937,4.79
5.154,-0.65
11.923,15.055
8.239,5.829
15.245,8.676
6.576,-1.078
9.599,5.398
8.695,13.123
11.314,11.226
4.266,7.826
-6.457,7.735
12.986,-0.798
14.093,0.833
6.257,-1.446
5.476,-0.407
9.689,5.208
3.86,4.608
4.454,7.853
12.208,15.209
9.817,12.672
6.618,8.738
15.717,9.849
-1.761,4.274
8.378,5.765
15.287,8.618
10.157,14.696
10.432,5.389
8.294,5.503
11.792,10.749
4.735,8.09
-6.0,7.869
-1.291,5.296
13.421,0.118
10.358,-4.203
6.719,-0.597
-4.88,8.753
3.917,4.626
4.946,4.728
11.92,15.308
5.319,4.928
15.148,8.769
4.624,8.044
9.885,5.104
11.116,14.934
11.166,11.261
9.874,12.763
14.253,0.214
7.968,-0.818
-1.133,3.039
9.251,14.598
9.309,5.493
6.434,-1.462
11.612,11.043
4.413,7.939
10.403,11.41
12.591,-2.549
-5.742,7.856
9.772,15.224
14.626,0.562
8.494,5.589
5.811,-0.769
-1.363,4.934
11.975,14.01
7.5,5.971
11.89,15.01
9.857,14.054
3.699,4.674
9.855,13.974
15.114,8.675
12.802,-2.278
12.0,15.3
14.78,10.748
12.345,14.633
10.687,13.516
11.28,15.445
4.009,6.894
-6.377,7.508
10.835,11.18
3.77,4.594
14.012,9.449
9.46,5.746
-0.861,5.219
15.434,8.85
4.878,8.787
6.827,9.143
-1.205,2.454
9.304,5.803
3.966,7.761
5.672,-0.634
10.835,11.33
12.633,-1.006
10.163,12.198
6.707,8.829
11.46,-2.138
8.209,5.691
-5.062,8.958
6.275,8.427
3.847,5.843
14.075,-0.431
5.089,6.077
14.22,1.117
10.322,15.161
-1.473,3.901
-1.266,3.479
5.392,-0.409
4.929,6.164
14.563,0.546
4.928,6.239
3.762,4.898
5.46,4.8
11.706,14.537
5.472,-1.244
11.371,10.429
14.83,9.959
12.319,14.632
10.957,-4.117
10.662,11.222
11.524,-3.182
5.294,-0.713
6.771,0.01
-5.578,7.344
9.269,14.376
-6.057,7.884
13.392,-0.807
11.706,15.451
8.991,5.264
11.892,14.952
3.963,5.509
-1.692,3.676
-0.697,4.691
5.215,-0.686
-4.331,7.536
6.598,8.767
15.011,9.506
6.798,8.857
9.674,14.389
-6.31,7.935
9.755,12.915
6.184,0.084
15.379,11.325
-1.567,3.477
8.228,6.034
10.071,5.393
12.67,-2.268
14.269,-0.042
7.548,-0.398
15.04,8.968
13.854,9.211
11.059,11.241
13.92,10.044
14.201,-0.315
8.689,5.017
11.237,10.951
8.575,13.242
5.677,-0.743
10.069,14.865
-1.71,3.884
7.919,6.116
15.412,8.966
4.903,4.903
-1.671,3.392
4.654,5.669
-1.73,3.923
-4.543,9.02
8.865,5.83
5.003,5.627
14.889,8.874
-1.515,6.219
11.681,14.815
10.526,10.931
5.684,-0.633
5.227,8.831
14.476,0.215
4.516,7.606
4.312,4.661
14.26,10.883
4.818,4.242
12.107,10.421
-6.244,7.615
-1.062,4.878
6.602,8.719
-4.929,7.131
6.336,8.834
10.337,11.876
9.88,5.54
-0.61,2.808
-6.357,7.461
6.742,0.428
3.835,4.537
10.66,13.877
15.485,8.808
4.107,5.582
11.218,10.472
5.522,4.933
15.407,8.987
4.102,7.544
4.692,4.684
6.539,-1.087
-1.84,4.035
8.938,14.98
14.915,8.391
5.856,8.716
9.751,5.0
9.996,12.894
-5.941,7.373
-0.753,2.541
4.991,4.601
6.297,-1.076
6.676,8.741
9.934,14.061
7.5,-0.291
10.086,12.877
-4.937,8.316
6.855,9.18
12.084,-1.836
11.043,11.593
6.104,-1.127
-0.793,4.584
5.1,5.621
14.316,10.318
11.644,14.475
-1.236,3.495
6.339,8.489
-1.447,4.206
-1.344,3.379
9.427,13.085
14.511,9.111
4.946,5.127
10.084,5.379
3.946,7.815
11.206,12.167
3.869,5.108
-4.653,7.156
5.128,-1.216
13.561,-1.099
4.38,8.584
5.515,-1.13
-4.964,9.209
4.335,4.737
8.467,13.217
11.361,14.823
9.78,12.598
6.558,8.66
9.69,14.61
-1.35,3.392
3.726,7.823
15.156,9.598
-1.214,5.177
10.471,5.243
9.347,5.339
10.756,12.206
8.607,13.219
-4.941,8.132
4.049,7.639
13.528,-1.28
10.079,13.831
5.766,-1.484
5.109,5.798
4.223,4.643
15.155,9.977
11.223,15.197
3.816,4.9
6.503,8.806
9.901,14.915
-1.44,2.772
11.682,-3.013
15.112,9.399
-0.894,4.311
9.951,4.57
11.323,-3.574
11.487,11.346
-4.275,7.81
14.791,9.748
11.91,-3.025
-1.077,3.259
-4.935,7.855
11.535,14.216
7.721,-0.699
4.113,4.159
11.238,11.495
-4.915,8.32
10.986,13.434
-1.419,2.811
7.739,-1.202
-1.422,2.78
9.585,14.176
-1.293,2.593
8.277,5.165
11.472,11.414
10.13,14.648
-5.481,7.383
9.869,12.604
-5.013,7.781
8.97,5.111
12.796,-1.949
14.052,10.748
4.126,4.196
8.183,5.644
11.211,11.908
12.169,-2.615
10.701,15.333
9.98,14.56
6.594,8.834
3.71,4.982
15.61,9.832
-4.946,8.616
11.373,10.861
3.6,4.718
6.239,8.952
12.239,-1.439
-1.388,3.091
3.843,4.33
9.632,5.303
4.612,5.832
11.076,11.964
7.16,9.218
12.71,-1.996
11.806,-3.055
5.366,5.193
9.943,14.533
10.144,4.946
13.871,10.274
5.46,8.725
12.313,-3.067
15.619,9.577
5.218,8.79
10.101,4.944
5.222,5.625
14.17,-0.064
6.51,-0.2
11.459,14.912
3.859,5.328
10.224,4.938
4.104,4.287
6.49,8.876
6.83,8.841
10.136,5.072
10.631,11.202
14.02,-0.152
10.268,14.04
-5.096,6.7
-1.277,5.642
14.749,8.502
10.117,13.97
-1.477,3.039
-5.455,8.165
14.643,0.631
-5.951,9.154
-1.361,3.271
9.396,14.923
-5.144,7.627
6.572,-1.364
4.15,4.746
11.253,-3.635
12.276,14.741
-4.787,9.269
-0.999,2.468
11.991,-2.481
10.007,4.579
10.081,13.893
10.694,11.938
-1.115,5.531
5.816,-0.729
14.204,10.917
12.973,-1.061
10.841,12.509
14.472,9.068
7.796,6.111
11.853,14.444
-4.178,7.132
5.832,8.532
13.788,9.019
5.326,-1.169
10.111,14.753
6.075,8.973
5.089,8.794
5.79,-1.087
15.006,10.884
13.2,-0.859
9.269,5.631
6.349,-1.15
-1.366,4.734
10.904,11.082
11.724,14.085
4.217,4.885
4.79,8.762
11.079,11.051
-1.579,5.035
5.821,-1.443
4.114,7.499
5.834,-1.018
9.118,15.023
6.514,8.702
6.562,-0.558
10.133,4.852
11.159,14.532
14.493,8.57
4.91,4.774
12.257,14.858
-0.74,3.603
15.021,9.084
10.779,12.275
13.703,-0.512
6.599,-0.494
10.534,4.88
-4.856,8.688
-5.482,6.903
-1.476,6.058
11.569,10.485
5.761,-1.216
-1.185,2.499
-0.693,4.831
10.268,4.809
11.268,-2.838
13.145,-1.496
4.268,5.705
14.095,0.003
15.068,8.485
5.924,8.477
6.791,-1.075
14.78,9.094
9.962,14.059
-1.842,4.267
-1.022,5.376
3.831,4.865
5.167,5.387
6.641,8.647
-1.41,5.731
12.059,14.974
4.663,5.912
5.488,-1.015
-1.135,4.384
11.2,11.339
4.476,5.12
-5.462,7.503
11.818,-3.186
11.987,15.345
7.495,-0.712
15.036,8.458
9.171,14.949
12.154,14.928
4.863,6.022
4.379,4.151
5.453,5.665
5.719,-1.449
-4.717,7.844
10.728,11.921
11.505,14.569
5.783,-1.178
6.652,0.392
-5.513,8.149
15.235,11.67
5.144,5.078
-4.566,6.85
11.703,15.248
11.692,15.483
6.417,8.484
-4.607,8.74
-4.773,7.246
8.878,5.526
-6.0,8.165
6.938,-1.381
4.119,4.227
6.965,-1.126
5.554,-1.202
4.113,5.187
10.068,4.945
-6.245,7.98
4.877,4.728
-1.57,6.119
7.886,5.673
11.187,13.458
-6.437,8.09
4.331,5.068
13.201,-0.127
9.013,14.609
-6.004,7.739
9.633,14.366
14.565,0.659
-1.147,4.905
15.519,9.511
14.083,-0.309
13.435,-0.546
-4.866,8.86
4.026,4.416
14.224,10.951
6.179,9.098
14.861,9.553
14.211,1.041
11.7,-3.557
14.535,9.321
-5.241,7.705
12.989,-1.041
-0.855,2.561
10.004,4.97
5.425,9.16
-1.318,3.822
6.131,-1.243
9.272,5.42
8.987,13.041
13.941,-0.684
9.563,5.517
-5.013,7.039
-4.215,7.851
11.919,14.406
5.115,6.169
3.675,4.481
14.385,8.371
-4.941,7.983
10.185,12.766
13.094,-0.212
14.16,10.844
6.657,-1.064
10.308,-4.28
3.831,5.565
7.691,-0.891
15.106,9.46
7.481,-0.988
8.083,5.068
15.176,11.324
10.97,11.381
10.572,12.333
-5.044,9.126
14.131,10.824
13.371,0.19
3.634,7.588
6.307,-0.963
10.007,11.395
4.619,5.314
-0.425,3.625
15.207,9.681
-0.362,4.084
8.029,5.156
11.291,12.029
11.552,10.926
5.77,5.517
-5.998,8.537
6.684,-0.977
14.059,0.837
8.205,5.453
5.9,-0.801
7.475,-0.406
3.818,5.601
11.94,-3.612
12.01,14.999
3.856,5.68
6.807,9.169
-4.709,7.266
-1.604,3.802
4.544,8.422
14.808,8.603
9.142,4.731
8.002,5.134
14.148,10.724
11.586,10.355
9.524,14.193
14.816,9.846
11.935,14.066
11.852,13.944
-0.961,5.304
-5.218,8.035
14.603,10.722
11.944,14.988
-0.757,3.041
-5.496,8.679
11.562,-3.255
13.103,-0.242
4.587,8.212
15.207,10.654
4.082,5.725
11.742,10.521
-0.866,3.438
6.149,9.147
9.648,5.63
13.952,-0.215
9.915,14.435
11.024,15.155
9.0,5.317
5.96,-1.249
11.808,14.157
8.997,4.854
9.868,12.683
12.041,10.27
11.151,-3.79
11.514,15.374
3.659,7.56
3.849,4.788
12.498,-1.451
13.549,-0.689
-1.036,4.12
14.847,8.981
8.64,5.134
8.359,4.956
-4.312,6.719
6.745,-0.365
14.975,11.342
11.574,15.495
14.544,10.944
11.99,15.321
14.097,10.388
3.83,5.584
15.174,10.284
4.57,5.282
-4.415,8.376
-1.398,5.315
-0.82,4.076
11.898,10.453
9.386,5.362
11.694,10.361
12.09,-3.21
5.275,8.825
14.872,8.346
8.803,5.453
4.439,7.972
-1.517,4.066
10.509,14.353
15.48,9.995
9.01,12.746
-4.974,8.123
14.178,8.8
-1.034,4.132
11.164,11.991
8.013,5.116
10.669,11.739
5.999,-1.263
8.442,13.178
-1.417,4.16
9.699,12.621
5.371,5.208
6.357,8.896
11.818,10.42
11.281,-3.986
5.197,5.106
5.892,5.408
6.758,-0.826
14.048,10.544
14.401,0.379
11.9,10.615
14.968,8.988
6.176,5.546
11.533,15.489
10.806,12.541
8.036,5.095
9.541,12.434
8.032,5.147
11.392,-3.671
11.809,10.428
5.518,4.855
-5.105,8.886
-0.439,3.474
4.259,4.732
15.472,10.377
4.945,4.882
-5.146,8.621
11.098,10.879
9.908,12.93
11.759,10.434
-1.393,6.084
12.002,15.258
12.495,-2.544
14.427,1.294
5.723,-1.466
-5.428,7.537
4.94,4.348
5.357,5.075
6.721,0.102
14.687,9.578
12.253,-2.575
5.953,8.658
5.607,9.306
3.811,7.707
-5.84,9.215
8.184,5.032
11.096,-2.648
5.351,-1.191
5.022,5.419
11.136,10.798
11.184,11.126
14.128,8.94
10.851,-4.29
13.929,0.775
7.67,-0.694
6.555,-0.889
11.029,11.899
-1.423,4.38
14.101,8.833
11.849,15.388
10.368,14.347
5.265,-0.994
8.226,5.824
3.844,4.704
6.417,9.003
-1.479,5.278
14.182,-0.279
-1.309,4.139
10.362,14.622
6.339,9.003
15.305,8.884
-6.068,8.5
11.315,-4.02
-5.999,9.117
3.751,7.09
6.529,-0.89
10.866,-3.092
7.575,5.561
14.911,11.196
13.062,-1.349
10.248,11.915
-1.297,3.846
11.027,-2.783
14.729,1.056
9.681,12.883
-5.946,7.967
-0.96,4.974
12.15,14.448
5.178,5.912
3.854,5.246
6.523,-1.165
14.379,0.289
10.003,4.692
-1.394,4.29
14.728,10.595
14.511,0.55
11.466,-2.846
11.226,10.706
14.593,11.128
-5.07,6.693
4.501,5.151
12.38,-1.603
7.969,-0.832
7.178,-1.032
8.435,13.212
3.697,4.792
4.599,5.979
10.344,14.954
-4.845,9.126
5.595,8.426
7.687,-0.763
-0.936,3.117
12.808,-2.185
14.817,9.929
4.365,8.09
9.811,5.202
12.643,-2.158
11.402,11.299
10.286,14.545
-5.764,7.827
-1.405,5.214
12.483,-1.337
-4.477,7.779
5.212,-0.844
-4.306,8.415
4.119,5.431
10.096,4.575
10.872,14.412
5.454,9.349
5.258,9.251
10.98,-2.794
-0.947,3.161
13.835,10.04
14.91,9.373
-4.639,8.965
9.914,4.73
14.642,10.471
10.92,11.787
15.236,10.464
-5.02,8.082
-1.505,6.015
13.343,-1.221
3.615,7.601
6.419,0.063
-4.537,6.913
3.935,5.386
11.972,-2.872
11.269,15.257
7.952,-0.822
5.826,9.088
6.293,-0.476
-1.196,2.734
-0.98,3.381
15.084,9.047
14.792,9.903
10.582,5.128
13.906,-0.677
10.827,11.618
-5.237,7.879
10.07,5.108
3.917,7.399
-1.045,4.196
11.066,-3.06
4.688,7.599
11.117,-3.699
-4.976,6.795
12.98,-0.722
-0.793,3.629
7.755,-0.157
10.025,5.323
13.522,10.226
10.362,11.664
8.521,13.293
11.699,14.326
14.345,10.532
13.637,-0.55
13.942,9.935
10.095,11.259
7.882,5.778
6.083,8.623
9.358,12.769
4.11,3.714
10.866,14.692
-5.699,6.973
6.623,-1.358
11.286,14.808
9.519,5.719
9.745,5.165
7.389,-0.907
11.477,11.175
-1.404,5.917
13.664,-1.18
8.509,13.28
11.662,14.608
-0.833,4.369
-5.322,6.634
4.39,5.351
-0.946,2.488
6.117,-1.372
14.19,0.462
5.046,7.977
6.371,8.943
8.03,5.863
14.916,9.554
14.848,10.06
-1.095,3.506
5.242,8.979
-5.352,7.418
10.558,-4.011
13.044,-0.334
5.104,6.139
15.18,9.117
9.151,14.99
-5.515,6.898
4.103,7.193
-0.905,2.82
11.716,-3.112
10.108,4.853
11.965,14.313
10.401,11.614
11.004,12.163
5.964,8.592
11.192,-2.534
11.636,14.917
6.062,-1.552
15.144,9.61
-4.958,9.096
10.968,11.71
9.631,15.126
10.173,4.881
14.413,11.054
-1.242,4.382
-5.024,7.998
-5.517,7.591
14.354,10.841
9.409,4.644
11.774,-2.834
12.228,-1.56
9.403,14.058
15.107,10.297
5.677,-1.302
15.076,9.559
7.471,-0.204
13.15,-0.11
12.114,-3.271
3.836,4.803
8.54,13.374
5.999,-0.871
9.042,4.972
13.392,-0.449
6.379,-0.334
11.402,14.926
-1.374,5.258
5.606,-1.334
5.541,5.67
-5.558,7.155
9.487,12.435
-5.945,7.832
4.003,5.811
14.967,10.269
4.138,8.03
9.984,4.609
6.467,-1.099
11.587,14.837
9.698,14.967
-1.045,3.141
-4.501,8.554
12.054,14.132
11.115,12.611
9.05,12.425
-1.132,3.163
4.331,4.194
10.959,13.433
10.253,5.065
5.468,9.453
11.622,14.643
5.004,8.563
15.587,9.824
9.033,12.909
6.008,-1.315
3.68,4.607
5.561,8.946
8.889,4.802
-0.997,2.773
4.756,4.621
3.877,4.503
10.967,5.012
-1.107,2.661
4.845,8.612
11.08,11.317
5.242,8.694
-0.763,3.03
14.961,11.543
4.201,5.252
-0.727,3.48
6.089,-0.869
4.427,8.078
5.509,-0.95
8.914,14.896
11.635,14.934
12.028,14.432
-1.252,2.864
14.542,10.892
11.142,11.091
3.633,7.269
-5.08,6.705
11.537,-1.98
6.747,-0.681
11.441,-3.195
5.076,7.974
9.537,4.787
5.173,8.448
14.362,0.351
13.526,-0.694
14.649,10.844
4.467,4.297
11.189,13.856
4.623,4.385
-4.932,9.113
10.737,11.51
15.76,11.476
15.022,10.347
10.519,-3.603
5.333,-0.79
3.849,5.691
5.49,-1.011
13.893,0.462
6.574,8.839
5.05,4.487
15.595,9.698
-5.314,9.099
10.015,11.821
15.192,8.882
10.175,5.193
-1.735,4.325
5.955,-0.341
-4.345,8.663
13.864,-0.296
15.794,9.716
4.241,4.625
9.702,12.367
13.194,-0.054
9.447,12.44
4.392,4.337
14.701,10.696
-5.526,8.607
4.488,8.195
12.927,-0.654
5.266,5.232
3.958,3.988
9.247,5.486
11.25,15.266
15.406,10.296
5.966,8.739
11.946,10.175
-0.567,3.282
5.907,-0.999
15.004,9.546
5.166,4.662
10.429,4.811
5.055,5.295
11.735,11.08
12.107,-3.415
-5.488,6.874
6.57,-1.33
14.324,0.271
-4.788,9.092
5.477,-0.884
14.211,8.341
3.91,3.918
15.312,11.147
11.821,15.359
7.977,5.506
5.883,8.46
14.604,10.727
-0.985,3.539
-4.503,7.95
14.942,9.011
-4.436,8.637
10.564,4.955
7.736,-0.65
-5.781,7.153
10.621,13.735
14.611,0.117
8.523,13.054
5.524,-0.683
9.35,12.442
3.909,3.891
-5.602,8.134
11.735,15.253
6.856,5.765
5.942,8.684
-5.356,9.373
-0.85,2.986
3.935,7.886
15.635,9.85
-0.801,2.539
11.747,10.901
15.293,11.487
14.191,8.795
4.269,7.718
-4.805,7.094
13.166,-0.093
6.234,8.912
6.645,0.455
6.042,-0.401
9.347,5.518
11.923,10.614
10.264,-3.926
-5.342,7.628
12.532,-2.59
14.831,1.39
12.393,-1.512
6.537,8.93
-0.617,3.156
10.758,4.806
-5.662,7.711
14.428,0.646
9.474,4.632
-5.363,7.749
15.546,11.688
11.927,10.057
4.531,5.381
3.919,3.939
-4.505,8.342
6.247,-0.556
12.057,-1.968
14.414,8.811
8.986,14.747
10.826,4.86
8.383,13.292
12.187,15.42
9.276,12.588
11.677,15.271
10.494,-4.183
5.845,9.461
10.929,-2.921
11.966,10.556
11.504,-3.03
-0.97,3.024
-5.482,6.997
13.744,0.622
5.685,9.42
-5.494,7.041
15.472,10.925
11.763,15.305
14.855,10.361
5.951,8.632
5.305,9.244
4.47,3.834
9.338,14.711
11.661,10.773
5.157,-1.257
11.597,15.368
15.41,11.329
4.161,4.308
9.005,14.659
12.098,14.938
-6.092,8.66
5.465,-0.84
5.063,8.794
10.5,11.112
11.119,13.865
5.591,9.008
15.658,11.558
-4.447,7.286
9.115,5.034
14.564,0.454
15.07,10.896
4.504,4.251
12.25,-2.061
6.483,-0.338
9.295,12.184
11.669,11.153
10.205,14.413
13.344,-0.792
8.418,5.672
-1.191,3.207
3.976,7.796
-5.494,7.026
12.456,-2.688
13.206,-0.872
-1.05,5.14
12.958,-1.141
-0.982,4.998
10.205,4.618
10.739,12.406
-5.195,6.93
-0.772,4.881
11.964,15.318
15.2,10.317
14.148,8.405
9.059,13.174
14.311,8.339
9.715,14.449
-1.219,3.108
9.847,14.676
4.013,3.854
-4.566,8.081
5.716,8.576
3.73,7.817
-1.266,3.947
9.776,12.658
-1.333,2.772
6.643,-1.258
-5.554,6.922
11.691,13.897
14.375,8.41
8.32,5.496
3.872,3.989
4.356,7.618
5.381,8.679
5.567,4.639
12.392,14.757
3.798,5.843
6.262,0.315
-4.342,6.768
11.866,15.334
4.636,5.521
14.665,0.42
14.954,11.098
10.544,4.758
7.606,-0.667
4.471,3.814
8.086,5.82
6.085,8.662
8.633,5.223
-0.874,3.811
9.128,4.956
5.921,8.547
8.506,5.296
6.285,-0.72
13.443,0.057
-6.009,7.913
-0.601,3.791
-1.056,3.038
9.877,12.623
15.193,9.591
8.219,13.198
14.61,0.724
14.822,9.472
6.082,-0.428
7.903,-0.747
6.129,8.815
10.626,13.682
10.555,4.801
-4.492,7.259
12.85,-0.723
9.991,14.205
13.164,9.427
-5.041,8.252
3.92,3.941
6.381,-1.33
10.484,4.691
8.524,5.172
10.371,5.088
5.038,5.391
9.897,4.747
-4.608,7.93
3.881,4.68
4.845,5.455
15.052,9.495
-5.572,8.635
13.748,-0.868
12.633,-2.522
10.333,4.64
8.471,12.919
15.344,9.14
10.183,14.243
14.694,0.703
14.7,10.989
14.435,1.235
14.247,8.919
-1.018,2.933
11.28,14.136
14.961,9.202
6.054,-1.516
10.969,10.725
6.121,-0.105
11.862,10.745
6.793,9.029
3.923,3.963
14.358,10.93
-5.282,6.77
-5.528,8.945
4.766,4.343
4.275,7.758
11.594,14.242
-1.593,6.311
6.229,8.867
14.607,9.147
-0.627,2.86
4.585,4.485
15.434,10.673
5.376,9.535
-5.015,7.209
-4.171,7.57
13.335,-1.525
-4.255,7.83
6.911,-0.422
9.695,4.965
8.114,5.181
15.692,10.871
10.613,14.176
-1.141,5.219
5.738,8.795
6.032,8.376
-1.131,3.261
5.019,5.604
15.002,10.623
4.985,8.754
-5.473,7.792
8.469,5.432
13.141,-0.899
14.4,9.952
6.4,-1.034
7.48,-0.49
4.137,4.424
9.163,12.767
11.809,14.073
10.662,11.597
5.661,8.98
9.748,14.333
-0.8,2.906
9.282,12.856
15.16,10.625
15.676,11.557
9.97,5.413
9.802,14.539
11.284,11.457
7.103,-0.884
11.957,10.427
-0.533,3.67
14.684,10.604
9.742,14.076
15.095,10.659
-0.963,4.174
-5.524,6.851
-4.561,8.373
13.402,-1.466
8.422,5.229
3.99,4.565
14.439,11.108
5.706,8.513
10.284,12.425
6.656,0.061
5.45,9.331
11.594,10.313
7.778,-0.448
-5.488,6.806
-5.147,9.116
10.749,11.246
-5.501,7.88
-1.146,2.703
4.14,8.142
-5.42,6.733
10.031,15.225
13.426,0.11
15.023,9.51
13.235,-1.054
5.819,-1.449
14.521,0.471
10.146,4.532
9.53,5.18
-5.162,9.067
11.639,14.425
10.468,12.117
4.781,4.271
4.214,7.557
6.894,-0.328
-1.218,4.152
13.148,-0.882
11.92,-2.586
7.135,-0.344
-1.073,4.14
-0.828,2.987
8.69,5.012
6.32,8.908
4.693,5.148
-1.227,3.454
5.237,9.076
15.482,10.707
-0.306,3.871
10.932,14.234
10.04,4.596
9.201,4.94
5.2,8.554
12.056,-1.644
8.643,12.94
10.928,10.726
10.171,14.54
-5.41,6.623
-5.708,7.735
-1.074,2.486
9.117,5.307
10.235,11.755
-1.316,3.992
10.6,14.312
14.808,11.211
13.018,-1.96
7.551,-0.455
11.304,12.032
15.544,11.599
6.762,-0.662
10.195,12.171
12.658,-2.181
-5.905,8.05
11.108,12.199
9.619,4.576
-0.654,2.959
8.581,12.982
14.444,10.195
9.184,5.351
10.844,11.531
3.796,5.724
-4.769,6.73
9.851,12.456
11.645,14.475
-5.112,9.118
-1.224,2.952
10.264,15.174
13.826,0.746
10.082,12.015
14.863,9.351
-5.232,7.127
4.731,4.387
4.842,9.046
9.62,4.924
11.217,12.123
11.901,10.777
9.464,12.941
-1.447,3.08
3.904,7.793
4.25,4.7
9.342,14.877
11.303,12.171
-1.378,5.178
-5.076,6.71
10.608,11.804
4.791,8.079
4.921,8.076
14.391,9.34
9.792,12.141
13.451,-0.689
5.42,5.763
-0.629,3.087
8.076,5.215
14.772,1.106
14.306,9.698
-6.015,7.562
15.218,11.472
11.102,11.125
-4.394,8.566
11.404,-2.865
-1.043,5.197
5.228,5.078
-0.91,3.046
11.824,13.987
12.769,-2.043
11.579,14.046
10.247,15.143
-4.893,6.721
4.467,6.276
-0.962,3.109
4.544,5.62
7.404,-0.872
9.846,14.406
5.586,8.974
-1.673,5.926
11.744,14.062
4.497,8.607
11.743,14.009
10.75,-4.229
-5.378,6.667
8.912,12.777
6.811,-0.427
-1.011,3.472
-6.093,7.581
-4.567,7.275
14.352,0.66
-0.326,3.013
5.252,-0.929
4.033,4.557
4.642,3.987
4.525,8.199
10.621,15.33
11.871,-3.162
6.596,8.925
9.05,5.927
-1.619,3.561
11.829,15.322
14.779,9.692
11.146,13.983
9.659,5.355
8.71,12.878
11.607,10.788
13.641,9.669
-6.105,8.161
14.228,10.891
14.105,-0.006
-1.682,5.096
5.673,-0.947
8.574,5.911
4.707,3.979
14.478,9.285
11.347,15.301
-0.658,4.823
6.592,8.914
-4.377,7.498
-1.253,3.158
15.209,11.668
14.716,9.355
-5.222,7.77
9.583,5.427
8.669,5.359
-6.214,8.113
5.569,5.327
14.098,0.162
7.891,5.677
5.341,-0.743
6.071,9.022
4.465,3.822
14.492,11.058
11.516,15.431
-4.55,7.843
6.694,8.905
4.434,6.132
-1.407,2.828
3.887,5.763
14.386,8.781
8.57,5.377
10.141,5.541
10.641,15.012
10.899,10.775
11.815,-2.703
15.386,9.95
8.601,5.875
11.626,14.502
10.307,14.214
4.45,4.064
8.889,14.792
9.652,4.895
11.906,-3.52
6.307,9.387
12.374,-3.016
14.731,0.485
12.099,-3.215
9.243,5.099
3.76,5.569
9.956,4.962
4.379,8.131
-1.623,5.193
15.154,10.537
14.117,0.002
10.978,11.653
11.035,10.855
10.668,13.505
6.153,-0.393
10.147,4.639
11.484,15.32
10.547,-3.467
-5.668,7.414
10.845,14.897
10.422,11.085
12.116,-2.339
10.534,10.923
14.646,10.062
4.484,3.827
9.185,14.628
14.31,8.176
7.24,5.541
14.331,8.691
-0.608,4.109
11.775,10.715
10.057,14.181
13.686,-0.843
11.063,-2.813
9.744,5.396
8.931,12.767
11.319,15.033
11.285,11.964
11.148,14.952
9.84,-4.506
6.241,-0.246
5.351,5.609
15.246,10.013
5.245,8.716
6.382,9.043
9.45,4.782
9.748,5.519
5.324,5.311
6.083,8.853
-1.146,3.239
4.906,3.946
-0.886,2.98
5.72,-1.149
5.202,8.597
6.222,-0.948
4.009,5.65
-5.661,7.321
9.556,12.824
6.557,8.873
12.03,15.057
9.595,5.522
4.155,4.256
-1.543,4.921
9.437,14.293
-5.484,7.894
-0.555,3.107
11.392,14.712
12.976,-1.727
-5.802,7.696
4.062,5.61
4.697,4.006
5.249,9.224
9.441,5.139
7.825,5.376
13.214,-0.865
-0.832,2.864
-5.983,7.363
15.079,10.221
4.636,3.913
8.887,5.005
-5.386,6.686
11.03,11.113
11.103,14.924
10.735,13.575
13.868,0.418
5.123,5.386
11.607,15.283
14.444,8.103
10.091,11.249
12.022,-3.466
5.36,-0.825
8.674,5.384
10.558,10.943
12.491,-2.711
14.061,-0.081
-5.231,7.085
6.055,-0.33
11.805,-3.663
5.868,8.51
14.265,9.649
14.047,8.885
-4.51,8.202
13.414,-0.073
-4.923,9.336
14.462,8.708
-4.693,8.783
14.312,0.346
3.761,7.552
-1.394,3.379
3.735,5.884
14.748,9.795
-4.81,8.954
4.19,3.726
5.085,5.13
4.512,3.846
10.749,-3.633
-1.227,3.34
5.636,-0.728
6.654,8.778
13.001,-1.744
-1.412,4.47
10.328,12.358
5.604,-1.045
11.568,10.655
9.72,5.251
9.192,4.676
14.293,9.476
11.045,-2.587
-1.096,3.416
-5.072,9.304
11.207,14.61
-0.927,4.144
10.357,11.627
10.286,12.421
9.619,5.329
10.084,5.268
10.028,11.331
15.17,10.269
-1.311,2.947
10.832,-3.378
10.513,10.928
-4.601,8.98
6.301,8.624
8.189,5.273
6.067,-0.882
-4.311,8.55
14.216,8.951
3.803,5.989
11.702,15.367
15.697,11.429
4.467,3.853
11.655,9.923
-1.179,4.131
9.505,14.968
-5.104,6.686
9.568,15.056
-5.722,7.48
6.637,0.45
11.135,15.064
8.457,5.605
-1.508,4.41
9.371,12.854
-1.551,4.663
8.433,13.205
10.632,10.985
6.761,-1.081
-5.855,7.335
12.536,-2.66
12.464,-1.335
14.05,10.75
14.614,0.841
4.946,8.333
10.463,4.938
10.417,-4.096
5.371,-0.753
3.981,4.557
